,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
727,"Tue, Jan 31, 2017",10:00p,Charlotte Hornets,98,Portland Trail Blazers,115,Box Score,,"19,393",
728,"Tue, Jan 31, 2017",10:30p,Denver Nuggets,116,Los Angeles Lakers,120,Box Score,,"18,997",
729,"Wed, Feb 1, 2017",7:00p,Minnesota Timberwolves,97,Cleveland Cavaliers,125,Box Score,,"20,562",
730,"Wed, Feb 1, 2017",7:00p,Indiana Pacers,98,Orlando Magic,88,Box Score,,"16,662",
731,"Wed, Feb 1, 2017",7:30p,Toronto Raptors,104,Boston Celtics,109,Box Score,,"18,624",
732,"Wed, Feb 1, 2017",7:30p,New York Knicks,95,Brooklyn Nets,90,Box Score,,"17,732",
733,"Wed, Feb 1, 2017",7:30p,New Orleans Pelicans,98,Detroit Pistons,118,Box Score,,"14,262",
734,"Wed, Feb 1, 2017",7:30p,Atlanta Hawks,93,Miami Heat,116,Box Score,,"19,600",
735,"Wed, Feb 1, 2017",8:30p,Philadelphia 76ers,95,Dallas Mavericks,113,Box Score,,"19,263",
736,"Wed, Feb 1, 2017",9:00p,Memphis Grizzlies,119,Denver Nuggets,99,Box Score,,"12,020",
737,"Wed, Feb 1, 2017",9:00p,Los Angeles Clippers,124,Phoenix Suns,114,Box Score,,"16,191",
738,"Wed, Feb 1, 2017",9:00p,Milwaukee Bucks,88,Utah Jazz,104,Box Score,,"19,694",
739,"Wed, Feb 1, 2017",9:30p,Chicago Bulls,128,Oklahoma City Thunder,100,Box Score,,"18,203",
740,"Wed, Feb 1, 2017",10:30p,Charlotte Hornets,111,Golden State Warriors,126,Box Score,,"19,596",
741,"Thu, Feb 2, 2017",7:00p,Los Angeles Lakers,108,Washington Wizards,116,Box Score,,"16,473",
742,"Thu, Feb 2, 2017",8:00p,Atlanta Hawks,113,Houston Rockets,108,Box Score,,"15,602",
743,"Thu, Feb 2, 2017",8:30p,Philadelphia 76ers,86,San Antonio Spurs,102,Box Score,,"18,418",
744,"Thu, Feb 2, 2017",10:30p,Golden State Warriors,133,Los Angeles Clippers,120,Box Score,,"19,385",
745,"Fri, Feb 3, 2017",7:00p,Toronto Raptors,94,Orlando Magic,102,Box Score,,"17,141",
746,"Fri, Feb 3, 2017",7:30p,Indiana Pacers,106,Brooklyn Nets,97,Box Score,,"14,557",
747,"Fri, Feb 3, 2017",7:30p,Minnesota Timberwolves,108,Detroit Pistons,116,Box Score,,"16,934",
748,"Fri, Feb 3, 2017",8:00p,Los Angeles Lakers,107,Boston Celtics,113,Box Score,,"18,624",
749,"Fri, Feb 3, 2017",8:00p,Chicago Bulls,117,Houston Rockets,121,Box Score,OT,"18,055",
750,"Fri, Feb 3, 2017",8:00p,Memphis Grizzlies,102,Oklahoma City Thunder,114,Box Score,,"18,203",
751,"Fri, Feb 3, 2017",9:00p,Milwaukee Bucks,117,Denver Nuggets,121,Box Score,,"18,792",
752,"Fri, Feb 3, 2017",10:30p,Dallas Mavericks,108,Portland Trail Blazers,104,Box Score,,"19,393",
753,"Fri, Feb 3, 2017",10:30p,Phoenix Suns,105,Sacramento Kings,103,Box Score,,"17,608",
754,"Sat, Feb 4, 2017",7:00p,Orlando Magic,86,Atlanta Hawks,113,Box Score,,"16,691",
755,"Sat, Feb 4, 2017",7:00p,Detroit Pistons,84,Indiana Pacers,105,Box Score,,"17,660",
756,"Sat, Feb 4, 2017",7:00p,New Orleans Pelicans,91,Washington Wizards,105,Box Score,,"19,651",
757,"Sat, Feb 4, 2017",7:30p,Philadelphia 76ers,102,Miami Heat,125,Box Score,,"19,754",
758,"Sat, Feb 4, 2017",8:30p,Cleveland Cavaliers,111,New York Knicks,104,Box Score,,"19,812",
759,"Sat, Feb 4, 2017",9:00p,Memphis Grizzlies,107,Minnesota Timberwolves,99,Box Score,,"15,081",
760,"Sat, Feb 4, 2017",9:00p,Milwaukee Bucks,137,Phoenix Suns,112,Box Score,,"17,192",
761,"Sat, Feb 4, 2017",9:00p,Denver Nuggets,97,San Antonio Spurs,121,Box Score,,"18,418",
762,"Sat, Feb 4, 2017",9:00p,Charlotte Hornets,98,Utah Jazz,105,Box Score,,"19,911",
763,"Sat, Feb 4, 2017",10:30p,Golden State Warriors,106,Sacramento Kings,109,Box Score,OT,"17,608",
764,"Sun, Feb 5, 2017",12:00p,Toronto Raptors,103,Brooklyn Nets,95,Box Score,,"14,245",
765,"Sun, Feb 5, 2017",2:00p,Los Angeles Clippers,102,Boston Celtics,107,Box Score,,"18,624",
766,"Sun, Feb 5, 2017",3:00p,Portland Trail Blazers,99,Oklahoma City Thunder,105,Box Score,,"18,203",
767,"Mon, Feb 6, 2017",7:00p,Oklahoma City Thunder,90,Indiana Pacers,93,Box Score,,"16,123",
768,"Mon, Feb 6, 2017",7:00p,Los Angeles Lakers,121,New York Knicks,107,Box Score,,"19,812",
769,"Mon, Feb 6, 2017",7:00p,Cleveland Cavaliers,140,Washington Wizards,135,Box Score,OT,"20,356",
770,"Mon, Feb 6, 2017",7:30p,Utah Jazz,120,Atlanta Hawks,95,Box Score,,"13,126",
771,"Mon, Feb 6, 2017",7:30p,Philadelphia 76ers,96,Detroit Pistons,113,Box Score,,"14,731",
772,"Mon, Feb 6, 2017",7:30p,Los Angeles Clippers,109,Toronto Raptors,118,Box Score,,"19,800",
773,"Mon, Feb 6, 2017",8:00p,Miami Heat,115,Minnesota Timberwolves,113,Box Score,,"12,502",
774,"Mon, Feb 6, 2017",8:00p,Phoenix Suns,106,New Orleans Pelicans,111,Box Score,,"15,888",
775,"Mon, Feb 6, 2017",9:00p,Dallas Mavericks,87,Denver Nuggets,110,Box Score,,"13,047",
776,"Mon, Feb 6, 2017",9:30p,San Antonio Spurs,74,Memphis Grizzlies,89,Box Score,,"16,708",
777,"Mon, Feb 6, 2017",10:30p,Chicago Bulls,112,Sacramento Kings,107,Box Score,,"17,608",
778,"Tue, Feb 7, 2017",7:00p,Brooklyn Nets,107,Charlotte Hornets,111,Box Score,,"15,322",
779,"Tue, Feb 7, 2017",8:00p,Orlando Magic,104,Houston Rockets,128,Box Score,,"15,514",
780,"Tue, Feb 7, 2017",8:30p,Portland Trail Blazers,114,Dallas Mavericks,113,Box Score,,"19,326",
781,"Wed, Feb 8, 2017",7:00p,Cleveland Cavaliers,132,Indiana Pacers,117,Box Score,,"17,580",
782,"Wed, Feb 8, 2017",7:00p,San Antonio Spurs,111,Philadelphia 76ers,103,Box Score,,"19,233",
783,"Wed, Feb 8, 2017",7:30p,Denver Nuggets,106,Atlanta Hawks,117,Box Score,,"14,222",
784,"Wed, Feb 8, 2017",7:30p,Washington Wizards,114,Brooklyn Nets,110,Box Score,OT,"13,179",
785,"Wed, Feb 8, 2017",7:30p,Los Angeles Lakers,102,Detroit Pistons,121,Box Score,,"15,121",
786,"Wed, Feb 8, 2017",8:00p,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,"16,044",
787,"Wed, Feb 8, 2017",8:00p,Miami Heat,106,Milwaukee Bucks,88,Box Score,,"14,211",
788,"Wed, Feb 8, 2017",8:00p,Toronto Raptors,109,Minnesota Timberwolves,112,Box Score,,"13,832",
789,"Wed, Feb 8, 2017",8:00p,Utah Jazz,127,New Orleans Pelicans,94,Box Score,,"14,508",
790,"Wed, Feb 8, 2017",8:00p,Los Angeles Clippers,119,New York Knicks,115,Box Score,,"19,812",
791,"Wed, Feb 8, 2017",10:30p,Chicago Bulls,92,Golden State Warriors,123,Box Score,,"19,596",
792,"Wed, Feb 8, 2017",10:30p,Boston Celtics,92,Sacramento Kings,108,Box Score,,"17,608",
793,"Thu, Feb 9, 2017",7:00p,Houston Rockets,107,Charlotte Hornets,95,Box Score,,"16,270",
794,"Thu, Feb 9, 2017",7:00p,Philadelphia 76ers,112,Orlando Magic,111,Box Score,,"17,829",
795,"Thu, Feb 9, 2017",8:00p,Cleveland Cavaliers,109,Oklahoma City Thunder,118,Box Score,,"18,203",
796,"Thu, Feb 9, 2017",8:30p,Utah Jazz,105,Dallas Mavericks,112,Box Score,OT,"19,883",
797,"Thu, Feb 9, 2017",10:30p,Boston Celtics,120,Portland Trail Blazers,111,Box Score,,"19,393",
798,"Fri, Feb 10, 2017",7:30p,Miami Heat,108,Brooklyn Nets,99,Box Score,,"15,382",
799,"Fri, Feb 10, 2017",7:30p,San Antonio Spurs,103,Detroit Pistons,92,Box Score,,"17,222",
800,"Fri, Feb 10, 2017",7:30p,Denver Nuggets,131,New York Knicks,123,Box Score,,"19,812",
801,"Fri, Feb 10, 2017",8:00p,Golden State Warriors,122,Memphis Grizzlies,107,Box Score,,"18,119",
802,"Fri, Feb 10, 2017",8:00p,Los Angeles Lakers,122,Milwaukee Bucks,114,Box Score,,"16,380",
803,"Fri, Feb 10, 2017",8:00p,New Orleans Pelicans,122,Minnesota Timberwolves,106,Box Score,,"16,093",
804,"Fri, Feb 10, 2017",8:00p,Indiana Pacers,107,Washington Wizards,112,Box Score,,"19,503",
805,"Fri, Feb 10, 2017",10:30p,Chicago Bulls,97,Phoenix Suns,115,Box Score,,"18,055",
806,"Fri, Feb 10, 2017",10:30p,Atlanta Hawks,107,Sacramento Kings,108,Box Score,,"17,608",
807,"Sat, Feb 11, 2017",5:00p,Los Angeles Clippers,107,Charlotte Hornets,102,Box Score,,"19,483",
808,"Sat, Feb 11, 2017",7:00p,Milwaukee Bucks,116,Indiana Pacers,100,Box Score,,"17,923",
809,"Sat, Feb 11, 2017",7:30p,Denver Nuggets,109,Cleveland Cavaliers,125,Box Score,,"20,562",
810,"Sat, Feb 11, 2017",7:30p,Miami Heat,109,Philadelphia 76ers,117,Box Score,,"20,698",
811,"Sat, Feb 11, 2017",8:30p,Golden State Warriors,130,Oklahoma City Thunder,114,Box Score,,"18,203",
812,"Sat, Feb 11, 2017",9:00p,Orlando Magic,80,Dallas Mavericks,112,Box Score,,"20,052",
813,"Sat, Feb 11, 2017",9:00p,Phoenix Suns,102,Houston Rockets,133,Box Score,,"18,055",
814,"Sat, Feb 11, 2017",10:00p,Boston Celtics,112,Utah Jazz,104,Box Score,,"19,911",
815,"Sun, Feb 12, 2017",3:30p,Chicago Bulls,89,Minnesota Timberwolves,117,Box Score,,"19,356",
816,"Sun, Feb 12, 2017",3:30p,San Antonio Spurs,90,New York Knicks,94,Box Score,,"19,812",
817,"Sun, Feb 12, 2017",6:00p,Detroit Pistons,102,Toronto Raptors,101,Box Score,,"19,800",
818,"Sun, Feb 12, 2017",9:00p,New Orleans Pelicans,99,Sacramento Kings,105,Box Score,,"17,608",
819,"Mon, Feb 13, 2017",7:00p,Philadelphia 76ers,105,Charlotte Hornets,99,Box Score,,"15,775",
820,"Mon, Feb 13, 2017",7:00p,San Antonio Spurs,110,Indiana Pacers,106,Box Score,,"15,203",
821,"Mon, Feb 13, 2017",7:30p,Memphis Grizzlies,112,Brooklyn Nets,103,Box Score,,"13,597",
822,"Mon, Feb 13, 2017",7:30p,Orlando Magic,116,Miami Heat,107,Box Score,,"19,600",
823,"Mon, Feb 13, 2017",8:00p,Detroit Pistons,89,Milwaukee Bucks,102,Box Score,,"13,397",
824,"Mon, Feb 13, 2017",8:00p,Oklahoma City Thunder,98,Washington Wizards,120,Box Score,,"20,356",
825,"Mon, Feb 13, 2017",8:30p,Boston Celtics,111,Dallas Mavericks,98,Box Score,,"20,159",
826,"Mon, Feb 13, 2017",9:00p,Golden State Warriors,110,Denver Nuggets,132,Box Score,,"19,941",
827,"Mon, Feb 13, 2017",9:00p,New Orleans Pelicans,110,Phoenix Suns,108,Box Score,,"16,321",
828,"Mon, Feb 13, 2017",9:00p,Los Angeles Clippers,88,Utah Jazz,72,Box Score,,"19,521",
829,"Mon, Feb 13, 2017",10:30p,Atlanta Hawks,109,Portland Trail Blazers,104,Box Score,OT,"19,475",
830,"Tue, Feb 14, 2017",8:00p,Toronto Raptors,94,Chicago Bulls,105,Box Score,,"21,220",
831,"Tue, Feb 14, 2017",8:00p,Cleveland Cavaliers,116,Minnesota Timberwolves,108,Box Score,,"17,738",
832,"Tue, Feb 14, 2017",10:30p,Sacramento Kings,97,Los Angeles Lakers,96,Box Score,,"19,997",
833,"Wed, Feb 15, 2017",7:00p,Indiana Pacers,104,Cleveland Cavaliers,113,Box Score,,"20,562",
834,"Wed, Feb 15, 2017",7:00p,San Antonio Spurs,107,Orlando Magic,79,Box Score,,"17,101",
835,"Wed, Feb 15, 2017",7:30p,Philadelphia 76ers,108,Boston Celtics,116,Box Score,,"18,624",
836,"Wed, Feb 15, 2017",7:30p,Milwaukee Bucks,129,Brooklyn Nets,125,Box Score,,"16,182",
837,"Wed, Feb 15, 2017",7:30p,Dallas Mavericks,91,Detroit Pistons,98,Box Score,,"13,549",
838,"Wed, Feb 15, 2017",7:30p,Charlotte Hornets,85,Toronto Raptors,90,Box Score,,"19,800",
839,"Wed, Feb 15, 2017",8:00p,Miami Heat,117,Houston Rockets,109,Box Score,,"16,967",
840,"Wed, Feb 15, 2017",8:00p,New Orleans Pelicans,95,Memphis Grizzlies,91,Box Score,,"16,145",
841,"Wed, Feb 15, 2017",9:00p,Minnesota Timberwolves,112,Denver Nuggets,99,Box Score,,"13,924",
842,"Wed, Feb 15, 2017",9:00p,Los Angeles Lakers,101,Phoenix Suns,137,Box Score,,"18,055",
843,"Wed, Feb 15, 2017",9:00p,Portland Trail Blazers,88,Utah Jazz,111,Box Score,,"19,590",
844,"Wed, Feb 15, 2017",9:30p,New York Knicks,105,Oklahoma City Thunder,116,Box Score,,"18,203",
845,"Wed, Feb 15, 2017",10:30p,Sacramento Kings,86,Golden State Warriors,109,Box Score,,"19,596",
846,"Wed, Feb 15, 2017",10:30p,Atlanta Hawks,84,Los Angeles Clippers,99,Box Score,,"19,060",
847,"Thu, Feb 16, 2017",7:00p,Washington Wizards,111,Indiana Pacers,98,Box Score,,"17,233",
848,"Thu, Feb 16, 2017",8:00p,Boston Celtics,103,Chicago Bulls,104,Box Score,,"21,866",
849,"Thu, Feb 23, 2017",7:00p,Portland Trail Blazers,112,Orlando Magic,103,Box Score,,"17,487",
850,"Thu, Feb 23, 2017",7:30p,Charlotte Hornets,108,Detroit Pistons,114,Box Score,OT,"14,913",
851,"Thu, Feb 23, 2017",8:00p,New York Knicks,104,Cleveland Cavaliers,119,Box Score,,"20,562",
852,"Thu, Feb 23, 2017",8:00p,Houston Rockets,129,New Orleans Pelicans,99,Box Score,,"18,470",
853,"Thu, Feb 23, 2017",10:30p,Los Angeles Clippers,113,Golden State Warriors,123,Box Score,,"19,596",
854,"Thu, Feb 23, 2017",10:30p,Denver Nuggets,100,Sacramento Kings,116,Box Score,,"17,608",
855,"Fri, Feb 24, 2017",7:00p,Memphis Grizzlies,92,Indiana Pacers,102,Box Score,,"17,923",
856,"Fri, Feb 24, 2017",7:00p,Washington Wizards,112,Philadelphia 76ers,120,Box Score,,"19,277",
857,"Fri, Feb 24, 2017",8:00p,Miami Heat,108,Atlanta Hawks,90,Box Score,,"18,122",
858,"Fri, Feb 24, 2017",8:00p,Phoenix Suns,121,Chicago Bulls,128,Box Score,OT,"21,641",
859,"Fri, Feb 24, 2017",8:00p,Utah Jazz,109,Milwaukee Bucks,95,Box Score,,"16,064",
860,"Fri, Feb 24, 2017",8:00p,Dallas Mavericks,84,Minnesota Timberwolves,97,Box Score,,"15,948",
861,"Fri, Feb 24, 2017",8:00p,Los Angeles Lakers,93,Oklahoma City Thunder,110,Box Score,,"18,203",
862,"Fri, Feb 24, 2017",8:00p,Boston Celtics,97,Toronto Raptors,107,Box Score,,"19,800",
863,"Fri, Feb 24, 2017",9:00p,Brooklyn Nets,109,Denver Nuggets,129,Box Score,,"17,143",
864,"Fri, Feb 24, 2017",10:30p,San Antonio Spurs,105,Los Angeles Clippers,97,Box Score,,"19,060",
865,"Sat, Feb 25, 2017",5:00p,Charlotte Hornets,99,Sacramento Kings,85,Box Score,,"17,608",
866,"Sat, Feb 25, 2017",7:00p,Atlanta Hawks,86,Orlando Magic,105,Box Score,,"18,498",
867,"Sat, Feb 25, 2017",7:30p,Philadelphia 76ers,109,New York Knicks,110,Box Score,,"19,812",
868,"Sat, Feb 25, 2017",8:00p,Indiana Pacers,95,Miami Heat,113,Box Score,,"19,600",
869,"Sat, Feb 25, 2017",8:30p,Chicago Bulls,117,Cleveland Cavaliers,99,Box Score,,"20,562",
870,"Sat, Feb 25, 2017",8:30p,New Orleans Pelicans,83,Dallas Mavericks,96,Box Score,,"20,411",
871,"Sat, Feb 25, 2017",9:00p,Minnesota Timberwolves,130,Houston Rockets,142,Box Score,,"18,055",
872,"Sat, Feb 25, 2017",10:30p,Brooklyn Nets,95,Golden State Warriors,112,Box Score,,"19,596",
873,"Sun, Feb 26, 2017",3:30p,San Antonio Spurs,119,Los Angeles Lakers,98,Box Score,,"18,997",
874,"Sun, Feb 26, 2017",3:30p,Phoenix Suns,96,Milwaukee Bucks,100,Box Score,,"16,051",
875,"Sun, Feb 26, 2017",5:00p,Memphis Grizzlies,105,Denver Nuggets,98,Box Score,,"18,024",
876,"Sun, Feb 26, 2017",5:00p,Utah Jazz,102,Washington Wizards,92,Box Score,,"19,648",
877,"Sun, Feb 26, 2017",6:00p,Boston Celtics,104,Detroit Pistons,98,Box Score,,"20,141",
878,"Sun, Feb 26, 2017",6:00p,Portland Trail Blazers,106,Toronto Raptors,112,Box Score,,"19,800",
879,"Sun, Feb 26, 2017",7:00p,New Orleans Pelicans,110,Oklahoma City Thunder,118,Box Score,,"18,203",
880,"Sun, Feb 26, 2017",9:30p,Charlotte Hornets,121,Los Angeles Clippers,124,Box Score,OT,"19,060",
881,"Mon, Feb 27, 2017",7:00p,Milwaukee Bucks,95,Cleveland Cavaliers,102,Box Score,,"20,562",
882,"Mon, Feb 27, 2017",7:00p,Toronto Raptors,92,New York Knicks,91,Box Score,,"19,812",
883,"Mon, Feb 27, 2017",7:00p,Golden State Warriors,119,Philadelphia 76ers,108,Box Score,,"20,585",
884,"Mon, Feb 27, 2017",7:30p,Atlanta Hawks,114,Boston Celtics,98,Box Score,,"18,624",
885,"Mon, Feb 27, 2017",8:30p,Miami Heat,89,Dallas Mavericks,96,Box Score,,"19,539",
886,"Mon, Feb 27, 2017",9:30p,Indiana Pacers,117,Houston Rockets,108,Box Score,,"18,055",
887,"Mon, Feb 27, 2017",10:30p,Minnesota Timberwolves,102,Sacramento Kings,88,Box Score,,"17,608",
888,"Tue, Feb 28, 2017",7:00p,Golden State Warriors,108,Washington Wizards,112,Box Score,,"20,356",
889,"Tue, Feb 28, 2017",7:30p,Portland Trail Blazers,113,Detroit Pistons,120,Box Score,OT,"13,502",
890,"Tue, Feb 28, 2017",8:00p,Denver Nuggets,125,Chicago Bulls,107,Box Score,,"21,015",
891,"Tue, Feb 28, 2017",8:00p,Phoenix Suns,112,Memphis Grizzlies,130,Box Score,,"15,871",
892,"Tue, Feb 28, 2017",8:00p,Utah Jazz,106,Oklahoma City Thunder,109,Box Score,,"18,203",
893,"Tue, Feb 28, 2017",10:30p,Charlotte Hornets,109,Los Angeles Lakers,104,Box Score,,"18,997",
894,"Wed, Mar 1, 2017",7:00p,New York Knicks,101,Orlando Magic,90,Box Score,,"16,005",
895,"Wed, Mar 1, 2017",7:30p,Dallas Mavericks,95,Atlanta Hawks,100,Box Score,,"12,483",
896,"Wed, Mar 1, 2017",7:30p,Philadelphia 76ers,98,Miami Heat,125,Box Score,,"19,609",
897,"Wed, Mar 1, 2017",7:30p,Washington Wizards,105,Toronto Raptors,96,Box Score,,"19,800",
898,"Wed, Mar 1, 2017",8:00p,Cleveland Cavaliers,99,Boston Celtics,103,Box Score,,"18,624",
899,"Wed, Mar 1, 2017",8:00p,Denver Nuggets,110,Milwaukee Bucks,98,Box Score,,"13,214",
900,"Wed, Mar 1, 2017",8:00p,Detroit Pistons,86,New Orleans Pelicans,109,Box Score,,"14,406",
901,"Wed, Mar 1, 2017",8:30p,Indiana Pacers,99,San Antonio Spurs,100,Box Score,,"18,418",
902,"Wed, Mar 1, 2017",9:00p,Minnesota Timberwolves,107,Utah Jazz,80,Box Score,,"19,127",
903,"Wed, Mar 1, 2017",10:30p,Houston Rockets,122,Los Angeles Clippers,103,Box Score,,"19,060",
904,"Wed, Mar 1, 2017",10:30p,Brooklyn Nets,109,Sacramento Kings,100,Box Score,,"17,608",
905,"Thu, Mar 2, 2017",8:00p,Golden State Warriors,87,Chicago Bulls,94,Box Score,,"22,253",
906,"Thu, Mar 2, 2017",9:00p,Charlotte Hornets,103,Phoenix Suns,120,Box Score,,"16,572",
907,"Thu, Mar 2, 2017",10:30p,Oklahoma City Thunder,109,Portland Trail Blazers,114,Box Score,,"19,875",
908,"Fri, Mar 3, 2017",7:00p,Cleveland Cavaliers,135,Atlanta Hawks,130,Box Score,,"18,877",
909,"Fri, Mar 3, 2017",7:00p,Miami Heat,99,Orlando Magic,110,Box Score,,"17,136",
910,"Fri, Mar 3, 2017",7:00p,New York Knicks,102,Philadelphia 76ers,105,Box Score,,"18,518",
911,"Fri, Mar 3, 2017",7:00p,Toronto Raptors,114,Washington Wizards,106,Box Score,,"20,356",
912,"Fri, Mar 3, 2017",8:00p,Los Angeles Clippers,101,Milwaukee Bucks,112,Box Score,,"16,208",
913,"Fri, Mar 3, 2017",8:30p,Memphis Grizzlies,100,Dallas Mavericks,104,Box Score,,"19,480",
914,"Fri, Mar 3, 2017",9:00p,Oklahoma City Thunder,111,Phoenix Suns,118,Box Score,,"18,055",
915,"Fri, Mar 3, 2017",9:00p,Brooklyn Nets,97,Utah Jazz,112,Box Score,,"19,911",
916,"Fri, Mar 3, 2017",9:30p,San Antonio Spurs,101,New Orleans Pelicans,98,Box Score,OT,"17,669",
917,"Fri, Mar 3, 2017",10:30p,Boston Celtics,115,Los Angeles Lakers,95,Box Score,,"18,997",
918,"Sat, Mar 4, 2017",6:00p,Detroit Pistons,136,Philadelphia 76ers,106,Box Score,,"19,523",
919,"Sat, Mar 4, 2017",8:00p,Cleveland Cavaliers,92,Miami Heat,120,Box Score,,"19,600",
920,"Sat, Mar 4, 2017",8:00p,Toronto Raptors,94,Milwaukee Bucks,101,Box Score,,"16,775",
921,"Sat, Mar 4, 2017",8:30p,Los Angeles Clippers,101,Chicago Bulls,91,Box Score,,"22,807",
922,"Sat, Mar 4, 2017",9:00p,Charlotte Hornets,112,Denver Nuggets,102,Box Score,,"14,708",
923,"Sat, Mar 4, 2017",9:00p,Memphis Grizzlies,108,Houston Rockets,123,Box Score,,"18,055",
924,"Sat, Mar 4, 2017",9:00p,Minnesota Timberwolves,90,San Antonio Spurs,97,Box Score,OT,"18,418",
925,"Sat, Mar 4, 2017",10:00p,Brooklyn Nets,116,Portland Trail Blazers,130,Box Score,,"19,638",
926,"Sun, Mar 5, 2017",1:00p,Indiana Pacers,97,Atlanta Hawks,96,Box Score,,"15,366",
927,"Sun, Mar 5, 2017",3:30p,Golden State Warriors,112,New York Knicks,105,Box Score,,"19,812",
928,"Sun, Mar 5, 2017",5:00p,Boston Celtics,106,Phoenix Suns,109,Box Score,,"16,790",
929,"Sun, Mar 5, 2017",5:00p,Orlando Magic,114,Washington Wizards,115,Box Score,,"19,195",
930,"Sun, Mar 5, 2017",6:00p,Utah Jazz,110,Sacramento Kings,109,Box Score,OT,"17,608",
931,"Sun, Mar 5, 2017",8:30p,Oklahoma City Thunder,89,Dallas Mavericks,104,Box Score,,"20,232",
932,"Sun, Mar 5, 2017",9:30p,New Orleans Pelicans,105,Los Angeles Lakers,97,Box Score,,"18,997",
933,"Mon, Mar 6, 2017",7:00p,Miami Heat,106,Cleveland Cavaliers,98,Box Score,,"20,562",
934,"Mon, Mar 6, 2017",7:00p,New York Knicks,113,Orlando Magic,105,Box Score,,"16,046",
935,"Mon, Mar 6, 2017",7:00p,Milwaukee Bucks,112,Philadelphia 76ers,98,Box Score,,"18,351",
936,"Mon, Mar 6, 2017",7:30p,Golden State Warriors,119,Atlanta Hawks,111,Box Score,,"18,890",
937,"Mon, Mar 6, 2017",7:30p,Chicago Bulls,95,Detroit Pistons,109,Box Score,,"16,039",
938,"Mon, Mar 6, 2017",8:00p,Indiana Pacers,88,Charlotte Hornets,100,Box Score,,"16,387",
939,"Mon, Mar 6, 2017",8:00p,Brooklyn Nets,122,Memphis Grizzlies,109,Box Score,,"15,505",
940,"Mon, Mar 6, 2017",8:30p,Houston Rockets,110,San Antonio Spurs,112,Box Score,,"18,418",
941,"Mon, Mar 6, 2017",9:00p,Sacramento Kings,96,Denver Nuggets,108,Box Score,,"11,614",
942,"Mon, Mar 6, 2017",9:00p,New Orleans Pelicans,83,Utah Jazz,88,Box Score,,"19,649",
943,"Mon, Mar 6, 2017",10:30p,Boston Celtics,102,Los Angeles Clippers,116,Box Score,,"19,283",
944,"Tue, Mar 7, 2017",8:00p,Portland Trail Blazers,126,Oklahoma City Thunder,121,Box Score,,"18,203",
945,"Tue, Mar 7, 2017",8:30p,Los Angeles Lakers,111,Dallas Mavericks,122,Box Score,,"20,484",
946,"Tue, Mar 7, 2017",9:00p,Washington Wizards,131,Phoenix Suns,127,Box Score,,"16,372",
947,"Wed, Mar 8, 2017",7:00p,Chicago Bulls,91,Orlando Magic,98,Box Score,,"16,063",
948,"Wed, Mar 8, 2017",7:30p,Brooklyn Nets,105,Atlanta Hawks,110,Box Score,,"11,931",
949,"Wed, Mar 8, 2017",7:30p,Charlotte Hornets,101,Miami Heat,108,Box Score,,"19,600",
950,"Wed, Mar 8, 2017",8:00p,Utah Jazz,115,Houston Rockets,108,Box Score,,"16,230",
951,"Wed, Mar 8, 2017",8:00p,Detroit Pistons,98,Indiana Pacers,115,Box Score,,"14,353",
952,"Wed, Mar 8, 2017",8:00p,New York Knicks,93,Milwaukee Bucks,104,Box Score,,"13,767",
953,"Wed, Mar 8, 2017",8:00p,Los Angeles Clippers,91,Minnesota Timberwolves,107,Box Score,,"14,933",
954,"Wed, Mar 8, 2017",8:00p,Toronto Raptors,94,New Orleans Pelicans,87,Box Score,,"14,543",
955,"Wed, Mar 8, 2017",8:30p,Sacramento Kings,104,San Antonio Spurs,114,Box Score,,"18,418",
956,"Wed, Mar 8, 2017",9:00p,Washington Wizards,123,Denver Nuggets,113,Box Score,,"12,323",
957,"Wed, Mar 8, 2017",10:30p,Boston Celtics,99,Golden State Warriors,86,Box Score,,"19,596",
958,"Thu, Mar 9, 2017",7:30p,Cleveland Cavaliers,101,Detroit Pistons,106,Box Score,,"19,421",
959,"Thu, Mar 9, 2017",8:00p,Los Angeles Clippers,114,Memphis Grizzlies,98,Box Score,,"16,642",
960,"Thu, Mar 9, 2017",8:00p,San Antonio Spurs,92,Oklahoma City Thunder,102,Box Score,,"18,203",
961,"Thu, Mar 9, 2017",10:00p,Philadelphia 76ers,108,Portland Trail Blazers,114,Box Score,OT,"19,240",
962,"Thu, Mar 9, 2017",10:30p,Los Angeles Lakers,122,Phoenix Suns,110,Box Score,,"17,552",
963,"Fri, Mar 10, 2017",7:00p,Orlando Magic,81,Charlotte Hornets,121,Box Score,,"17,444",
964,"Fri, Mar 10, 2017",8:00p,Toronto Raptors,99,Atlanta Hawks,105,Box Score,,"16,078",
965,"Fri, Mar 10, 2017",8:00p,Houston Rockets,115,Chicago Bulls,94,Box Score,,"21,995",
966,"Fri, Mar 10, 2017",8:00p,Indiana Pacers,85,Milwaukee Bucks,99,Box Score,,"16,177",
967,"Fri, Mar 10, 2017",8:00p,Golden State Warriors,102,Minnesota Timberwolves,103,Box Score,,"20,412",
968,"Fri, Mar 10, 2017",9:00p,Brooklyn Nets,96,Dallas Mavericks,105,Box Score,,"20,022",
969,"Fri, Mar 10, 2017",9:00p,Boston Celtics,99,Denver Nuggets,119,Box Score,,"17,147",
