,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
966,"Fri, Mar 13, 2015",7:00p,Sacramento Kings,107,Philadelphia 76ers,114,Box Score,,"12,331",
967,"Fri, Mar 13, 2015",7:30p,Orlando Magic,88,Boston Celtics,95,Box Score,,"18,624",
968,"Fri, Mar 13, 2015",7:30p,Miami Heat,92,Toronto Raptors,102,Box Score,,"19,800",
969,"Fri, Mar 13, 2015",8:00p,Minnesota Timberwolves,99,Oklahoma City Thunder,113,Box Score,,"18,203",
970,"Fri, Mar 13, 2015",8:30p,Los Angeles Clippers,99,Dallas Mavericks,129,Box Score,,"20,444",
971,"Fri, Mar 13, 2015",9:00p,Golden State Warriors,103,Denver Nuggets,114,Box Score,,"19,155",
972,"Fri, Mar 13, 2015",10:00p,Atlanta Hawks,96,Phoenix Suns,87,Box Score,,"17,136",
973,"Fri, Mar 13, 2015",10:00p,Detroit Pistons,99,Portland Trail Blazers,118,Box Score,,"19,486",
974,"Sat, Mar 14, 2015",7:00p,Boston Celtics,93,Indiana Pacers,89,Box Score,,"18,165",
975,"Sat, Mar 14, 2015",7:00p,Sacramento Kings,97,Washington Wizards,113,Box Score,,"20,356",
976,"Sat, Mar 14, 2015",7:30p,Brooklyn Nets,94,Philadelphia 76ers,87,Box Score,,"14,865",
977,"Sat, Mar 14, 2015",8:00p,Milwaukee Bucks,83,Memphis Grizzlies,96,Box Score,,"18,119",
978,"Sat, Mar 14, 2015",9:00p,Detroit Pistons,85,Utah Jazz,88,Box Score,,"19,911",
979,"Sat, Mar 14, 2015",10:30p,New York Knicks,94,Golden State Warriors,125,Box Score,,"19,596",
980,"Sun, Mar 15, 2015",1:00p,Chicago Bulls,100,Oklahoma City Thunder,109,Box Score,,"18,203",
981,"Sun, Mar 15, 2015",3:30p,Houston Rockets,100,Los Angeles Clippers,98,Box Score,,"19,211",
982,"Sun, Mar 15, 2015",6:00p,Denver Nuggets,118,New Orleans Pelicans,111,Box Score,2OT,"17,248",
983,"Sun, Mar 15, 2015",6:00p,Cleveland Cavaliers,123,Orlando Magic,108,Box Score,,"17,786",
984,"Sun, Mar 15, 2015",7:00p,Minnesota Timberwolves,97,San Antonio Spurs,123,Box Score,,"18,581",
985,"Sun, Mar 15, 2015",7:00p,Portland Trail Blazers,113,Toronto Raptors,97,Box Score,,"19,800",
986,"Sun, Mar 15, 2015",9:00p,New York Knicks,89,Phoenix Suns,102,Box Score,,"17,264",
987,"Sun, Mar 15, 2015",9:30p,Atlanta Hawks,91,Los Angeles Lakers,86,Box Score,,"17,422",
988,"Mon, Mar 16, 2015",7:00p,Toronto Raptors,117,Indiana Pacers,98,Box Score,,"17,060",
989,"Mon, Mar 16, 2015",7:00p,Portland Trail Blazers,97,Washington Wizards,105,Box Score,,"17,324",
990,"Mon, Mar 16, 2015",7:30p,Philadelphia 76ers,89,Boston Celtics,108,Box Score,,"16,553",
991,"Mon, Mar 16, 2015",8:00p,Denver Nuggets,81,Memphis Grizzlies,92,Box Score,,"16,614",
992,"Mon, Mar 16, 2015",8:00p,Cleveland Cavaliers,92,Miami Heat,106,Box Score,,"19,626",
993,"Mon, Mar 16, 2015",8:00p,Brooklyn Nets,122,Minnesota Timberwolves,106,Box Score,,"14,234",
994,"Mon, Mar 16, 2015",8:30p,Oklahoma City Thunder,115,Dallas Mavericks,119,Box Score,,"20,231",
995,"Mon, Mar 16, 2015",9:00p,Charlotte Hornets,66,Utah Jazz,94,Box Score,,"16,743",
996,"Mon, Mar 16, 2015",10:00p,Atlanta Hawks,110,Sacramento Kings,103,Box Score,,"16,835",
997,"Mon, Mar 16, 2015",10:30p,Los Angeles Lakers,105,Golden State Warriors,108,Box Score,,"19,596",
998,"Tue, Mar 17, 2015",7:30p,Memphis Grizzlies,95,Detroit Pistons,105,Box Score,,"14,399",
999,"Tue, Mar 17, 2015",7:30p,San Antonio Spurs,100,New York Knicks,104,Box Score,OT,"19,812",
1000,"Tue, Mar 17, 2015",8:00p,Orlando Magic,94,Houston Rockets,107,Box Score,,"18,235",
1001,"Tue, Mar 17, 2015",8:00p,Milwaukee Bucks,84,New Orleans Pelicans,85,Box Score,,"17,881",
1002,"Tue, Mar 17, 2015",10:30p,Charlotte Hornets,92,Los Angeles Clippers,99,Box Score,,"19,060",
1003,"Wed, Mar 18, 2015",7:00p,Brooklyn Nets,92,Cleveland Cavaliers,117,Box Score,,"20,562",
1004,"Wed, Mar 18, 2015",7:00p,Detroit Pistons,83,Philadelphia 76ers,94,Box Score,,"10,776",
1005,"Wed, Mar 18, 2015",7:30p,Portland Trail Blazers,104,Miami Heat,108,Box Score,,"19,621",
1006,"Wed, Mar 18, 2015",7:30p,Minnesota Timberwolves,100,Toronto Raptors,105,Box Score,,"19,800",
1007,"Wed, Mar 18, 2015",8:00p,Indiana Pacers,86,Chicago Bulls,103,Box Score,,"21,753",
1008,"Wed, Mar 18, 2015",8:00p,Orlando Magic,102,Dallas Mavericks,107,Box Score,,"20,294",
1009,"Wed, Mar 18, 2015",8:00p,San Antonio Spurs,114,Milwaukee Bucks,103,Box Score,,"14,831",
1010,"Wed, Mar 18, 2015",8:00p,Boston Celtics,118,Oklahoma City Thunder,122,Box Score,,"18,203",
1011,"Wed, Mar 18, 2015",10:00p,Los Angeles Clippers,116,Sacramento Kings,105,Box Score,,"16,785",
1012,"Wed, Mar 18, 2015",10:30p,Atlanta Hawks,95,Golden State Warriors,114,Box Score,,"19,596",
1013,"Wed, Mar 18, 2015",10:30p,Washington Wizards,88,Utah Jazz,84,Box Score,,"19,498",
1014,"Thu, Mar 19, 2015",7:30p,Minnesota Timberwolves,95,New York Knicks,92,Box Score,OT,"19,812",
1015,"Thu, Mar 19, 2015",8:00p,Denver Nuggets,108,Houston Rockets,118,Box Score,,"18,456",
1016,"Thu, Mar 19, 2015",10:00p,New Orleans Pelicans,72,Phoenix Suns,74,Box Score,,"18,055",
1017,"Thu, Mar 19, 2015",10:30p,Utah Jazz,80,Los Angeles Lakers,73,Box Score,,"17,407",
1018,"Fri, Mar 20, 2015",7:00p,Portland Trail Blazers,104,Orlando Magic,111,Box Score,,"16,203",
1019,"Fri, Mar 20, 2015",7:00p,New York Knicks,81,Philadelphia 76ers,97,Box Score,,"10,079",
1020,"Fri, Mar 20, 2015",7:30p,Milwaukee Bucks,127,Brooklyn Nets,129,Box Score,3OT,"16,272",
1021,"Fri, Mar 20, 2015",7:30p,Indiana Pacers,92,Cleveland Cavaliers,95,Box Score,,"20,562",
1022,"Fri, Mar 20, 2015",7:30p,Denver Nuggets,91,Miami Heat,108,Box Score,,"19,710",
1023,"Fri, Mar 20, 2015",8:00p,Toronto Raptors,92,Chicago Bulls,108,Box Score,,"21,998",
1024,"Fri, Mar 20, 2015",8:00p,Atlanta Hawks,115,Oklahoma City Thunder,123,Box Score,,"18,203",
1025,"Fri, Mar 20, 2015",8:30p,Memphis Grizzlies,112,Dallas Mavericks,101,Box Score,,"20,399",
1026,"Fri, Mar 20, 2015",8:30p,Boston Celtics,89,San Antonio Spurs,101,Box Score,,"18,581",
1027,"Fri, Mar 20, 2015",10:00p,Charlotte Hornets,91,Sacramento Kings,101,Box Score,,"16,799",
1028,"Fri, Mar 20, 2015",10:30p,New Orleans Pelicans,96,Golden State Warriors,112,Box Score,,"19,596",
1029,"Fri, Mar 20, 2015",10:30p,Washington Wizards,99,Los Angeles Clippers,113,Box Score,,"19,218",
1030,"Sat, Mar 21, 2015",7:00p,Brooklyn Nets,123,Indiana Pacers,111,Box Score,,"16,453",
1031,"Sat, Mar 21, 2015",7:30p,Chicago Bulls,91,Detroit Pistons,107,Box Score,,"20,347",
1032,"Sat, Mar 21, 2015",8:00p,Phoenix Suns,117,Houston Rockets,102,Box Score,,"18,340",
1033,"Sat, Mar 21, 2015",8:00p,Portland Trail Blazers,86,Memphis Grizzlies,97,Box Score,,"17,898",
1034,"Sat, Mar 21, 2015",10:30p,Utah Jazz,91,Golden State Warriors,106,Box Score,,"19,596",
1035,"Sun, Mar 22, 2015",3:00p,San Antonio Spurs,114,Atlanta Hawks,95,Box Score,,"19,193",
1036,"Sun, Mar 22, 2015",3:00p,Cleveland Cavaliers,108,Milwaukee Bucks,90,Box Score,,"16,687",
1037,"Sun, Mar 22, 2015",3:00p,Miami Heat,75,Oklahoma City Thunder,93,Box Score,,"18,203",
1038,"Sun, Mar 22, 2015",3:30p,New Orleans Pelicans,100,Los Angeles Clippers,107,Box Score,,"19,299",
1039,"Sun, Mar 22, 2015",4:00p,New York Knicks,89,Toronto Raptors,106,Box Score,,"19,800",
1040,"Sun, Mar 22, 2015",6:00p,Detroit Pistons,105,Boston Celtics,97,Box Score,OT,"18,624",
1041,"Sun, Mar 22, 2015",6:00p,Denver Nuggets,119,Orlando Magic,100,Box Score,,"15,788",
1042,"Sun, Mar 22, 2015",6:00p,Washington Wizards,86,Sacramento Kings,109,Box Score,,"17,008",
1043,"Sun, Mar 22, 2015",7:00p,Charlotte Hornets,109,Minnesota Timberwolves,98,Box Score,,"15,262",
1044,"Sun, Mar 22, 2015",9:00p,Dallas Mavericks,92,Phoenix Suns,98,Box Score,,"17,435",
1045,"Sun, Mar 22, 2015",9:30p,Philadelphia 76ers,87,Los Angeles Lakers,101,Box Score,,"17,891",
1046,"Mon, Mar 23, 2015",7:00p,Houston Rockets,110,Indiana Pacers,100,Box Score,,"16,201",
1047,"Mon, Mar 23, 2015",7:30p,Boston Celtics,110,Brooklyn Nets,91,Box Score,,"16,814",
1048,"Mon, Mar 23, 2015",7:30p,Memphis Grizzlies,103,New York Knicks,82,Box Score,,"19,812",
1049,"Mon, Mar 23, 2015",8:00p,Charlotte Hornets,86,Chicago Bulls,98,Box Score,,"21,646",
1050,"Mon, Mar 23, 2015",9:00p,Minnesota Timberwolves,106,Utah Jazz,104,Box Score,OT,"19,911",
1051,"Mon, Mar 23, 2015",10:30p,Washington Wizards,76,Golden State Warriors,107,Box Score,,"19,596",
1052,"Tue, Mar 24, 2015",7:30p,Toronto Raptors,104,Detroit Pistons,108,Box Score,,"14,420",
1053,"Tue, Mar 24, 2015",8:00p,San Antonio Spurs,94,Dallas Mavericks,101,Box Score,,"20,328",
1054,"Tue, Mar 24, 2015",8:00p,Miami Heat,88,Milwaukee Bucks,89,Box Score,,"12,313",
1055,"Tue, Mar 24, 2015",8:00p,Los Angeles Lakers,117,Oklahoma City Thunder,127,Box Score,,"18,203",
1056,"Tue, Mar 24, 2015",10:00p,Philadelphia 76ers,106,Sacramento Kings,107,Box Score,,"16,636",
1057,"Tue, Mar 24, 2015",10:30p,Golden State Warriors,122,Portland Trail Blazers,108,Box Score,,"19,985",
1058,"Wed, Mar 25, 2015",7:00p,Brooklyn Nets,91,Charlotte Hornets,88,Box Score,,"15,091",
1059,"Wed, Mar 25, 2015",7:00p,Los Angeles Clippers,111,New York Knicks,80,Box Score,,"19,812",
1060,"Wed, Mar 25, 2015",7:00p,Atlanta Hawks,95,Orlando Magic,83,Box Score,,"17,224",
1061,"Wed, Mar 25, 2015",7:00p,Chicago Bulls,116,Toronto Raptors,103,Box Score,,"19,800",
1062,"Wed, Mar 25, 2015",7:00p,Indiana Pacers,103,Washington Wizards,101,Box Score,,"18,514",
1063,"Wed, Mar 25, 2015",7:30p,Miami Heat,93,Boston Celtics,86,Box Score,,"18,624",
1064,"Wed, Mar 25, 2015",8:00p,Cleveland Cavaliers,111,Memphis Grizzlies,89,Box Score,,"18,119",
1065,"Wed, Mar 25, 2015",8:00p,Los Angeles Lakers,101,Minnesota Timberwolves,99,Box Score,OT,"13,438",
1066,"Wed, Mar 25, 2015",8:00p,Houston Rockets,95,New Orleans Pelicans,93,Box Score,,"17,077",
1067,"Wed, Mar 25, 2015",9:00p,Philadelphia 76ers,99,Denver Nuggets,85,Box Score,,"14,068",
1068,"Wed, Mar 25, 2015",9:00p,Portland Trail Blazers,92,Utah Jazz,89,Box Score,,"19,911",
1069,"Wed, Mar 25, 2015",9:30p,Oklahoma City Thunder,91,San Antonio Spurs,130,Box Score,,"18,581",
1070,"Wed, Mar 25, 2015",10:00p,Sacramento Kings,108,Phoenix Suns,99,Box Score,,"17,589",
1071,"Thu, Mar 26, 2015",8:00p,Indiana Pacers,107,Milwaukee Bucks,111,Box Score,,"15,366",
1072,"Fri, Mar 27, 2015",7:00p,Detroit Pistons,111,Orlando Magic,97,Box Score,,"16,427",
1073,"Fri, Mar 27, 2015",7:00p,Los Angeles Clippers,119,Philadelphia 76ers,98,Box Score,,"16,070",
1074,"Fri, Mar 27, 2015",7:00p,Charlotte Hornets,107,Washington Wizards,110,Box Score,2OT,"18,441",
1075,"Fri, Mar 27, 2015",7:30p,Miami Heat,86,Atlanta Hawks,99,Box Score,,"19,233",
1076,"Fri, Mar 27, 2015",7:30p,Cleveland Cavaliers,98,Brooklyn Nets,106,Box Score,,"17,732",
1077,"Fri, Mar 27, 2015",7:30p,Boston Celtics,96,New York Knicks,92,Box Score,,"19,812",
1078,"Fri, Mar 27, 2015",7:30p,Los Angeles Lakers,83,Toronto Raptors,94,Box Score,,"19,800",
1079,"Fri, Mar 27, 2015",8:00p,Minnesota Timberwolves,110,Houston Rockets,120,Box Score,,"18,322",
1080,"Fri, Mar 27, 2015",8:00p,Golden State Warriors,107,Memphis Grizzlies,84,Box Score,,"18,119",
1081,"Fri, Mar 27, 2015",8:00p,Sacramento Kings,88,New Orleans Pelicans,102,Box Score,,"17,669",
1082,"Fri, Mar 27, 2015",8:30p,Dallas Mavericks,76,San Antonio Spurs,94,Box Score,,"18,581",
1083,"Fri, Mar 27, 2015",9:00p,Utah Jazz,91,Denver Nuggets,107,Box Score,,"15,312",
1084,"Fri, Mar 27, 2015",10:00p,Portland Trail Blazers,87,Phoenix Suns,81,Box Score,,"17,219",
1085,"Sat, Mar 28, 2015",7:00p,Atlanta Hawks,100,Charlotte Hornets,115,Box Score,,"19,122",
1086,"Sat, Mar 28, 2015",8:00p,New York Knicks,80,Chicago Bulls,111,Box Score,,"22,152",
1087,"Sat, Mar 28, 2015",8:30p,Golden State Warriors,108,Milwaukee Bucks,95,Box Score,,"18,717",
1088,"Sat, Mar 28, 2015",9:00p,Oklahoma City Thunder,89,Utah Jazz,94,Box Score,,"19,911",
1089,"Sat, Mar 28, 2015",10:00p,Denver Nuggets,114,Portland Trail Blazers,120,Box Score,,"19,769",
1090,"Sun, Mar 29, 2015",12:30p,Houston Rockets,99,Washington Wizards,91,Box Score,,"20,356",
1091,"Sun, Mar 29, 2015",3:30p,Los Angeles Lakers,99,Brooklyn Nets,107,Box Score,,"17,732",
1092,"Sun, Mar 29, 2015",4:00p,Minnesota Timberwolves,88,New Orleans Pelicans,110,Box Score,,"17,576",
1093,"Sun, Mar 29, 2015",4:30p,Philadelphia 76ers,86,Cleveland Cavaliers,87,Box Score,,"20,562",
1094,"Sun, Mar 29, 2015",6:00p,Los Angeles Clippers,119,Boston Celtics,106,Box Score,,"18,624",
1095,"Sun, Mar 29, 2015",6:00p,Detroit Pistons,102,Miami Heat,109,Box Score,,"19,685",
1096,"Sun, Mar 29, 2015",7:00p,Dallas Mavericks,99,Indiana Pacers,104,Box Score,,"17,358",
1097,"Sun, Mar 29, 2015",7:00p,Memphis Grizzlies,89,San Antonio Spurs,103,Box Score,,"18,581",
1098,"Sun, Mar 29, 2015",9:00p,Oklahoma City Thunder,109,Phoenix Suns,97,Box Score,,"17,538",
1099,"Mon, Mar 30, 2015",7:00p,Boston Celtics,116,Charlotte Hornets,104,Box Score,,"15,140",
1100,"Mon, Mar 30, 2015",7:00p,Los Angeles Lakers,113,Philadelphia 76ers,111,Box Score,OT,"13,501",
1101,"Mon, Mar 30, 2015",7:30p,Milwaukee Bucks,88,Atlanta Hawks,101,Box Score,,"18,453",
1102,"Mon, Mar 30, 2015",7:30p,Houston Rockets,96,Toronto Raptors,99,Box Score,,"19,800",
1103,"Mon, Mar 30, 2015",8:00p,Sacramento Kings,83,Memphis Grizzlies,97,Box Score,,"17,218",
1104,"Mon, Mar 30, 2015",8:00p,Utah Jazz,104,Minnesota Timberwolves,84,Box Score,,"12,229",
1105,"Mon, Mar 30, 2015",10:00p,Phoenix Suns,86,Portland Trail Blazers,109,Box Score,,"19,441",
1106,"Tue, Mar 31, 2015",7:30p,Indiana Pacers,106,Brooklyn Nets,111,Box Score,,"16,756",
1107,"Tue, Mar 31, 2015",7:30p,Atlanta Hawks,95,Detroit Pistons,105,Box Score,,"14,242",
1108,"Tue, Mar 31, 2015",8:00p,San Antonio Spurs,95,Miami Heat,81,Box Score,,"20,047",
1109,"Tue, Mar 31, 2015",10:30p,Golden State Warriors,110,Los Angeles Clippers,106,Box Score,,"19,601",
1110,"Wed, Apr 1, 2015",7:00p,Detroit Pistons,78,Charlotte Hornets,102,Box Score,,"15,372",
1111,"Wed, Apr 1, 2015",7:00p,San Antonio Spurs,103,Orlando Magic,91,Box Score,,"17,229",
1112,"Wed, Apr 1, 2015",7:00p,Philadelphia 76ers,93,Washington Wizards,106,Box Score,,"17,501",
1113,"Wed, Apr 1, 2015",7:30p,Indiana Pacers,87,Boston Celtics,100,Box Score,,"18,624",
1114,"Wed, Apr 1, 2015",7:30p,Brooklyn Nets,100,New York Knicks,98,Box Score,,"19,812",
1115,"Wed, Apr 1, 2015",8:00p,Sacramento Kings,111,Houston Rockets,115,Box Score,,"18,312",
1116,"Wed, Apr 1, 2015",8:00p,Chicago Bulls,91,Milwaukee Bucks,95,Box Score,,"15,215",
1117,"Wed, Apr 1, 2015",8:00p,Toronto Raptors,113,Minnesota Timberwolves,99,Box Score,,"12,699",
1118,"Wed, Apr 1, 2015",8:00p,Dallas Mavericks,135,Oklahoma City Thunder,131,Box Score,,"18,203",
1119,"Wed, Apr 1, 2015",9:00p,Denver Nuggets,84,Utah Jazz,98,Box Score,,"18,275",
1120,"Wed, Apr 1, 2015",10:00p,Los Angeles Clippers,126,Portland Trail Blazers,122,Box Score,,"19,639",
1121,"Wed, Apr 1, 2015",10:30p,New Orleans Pelicans,113,Los Angeles Lakers,92,Box Score,,"17,165",
1122,"Thu, Apr 2, 2015",8:00p,Miami Heat,88,Cleveland Cavaliers,114,Box Score,,"20,562",
1123,"Thu, Apr 2, 2015",8:30p,Houston Rockets,108,Dallas Mavericks,101,Box Score,,"20,062",
1124,"Thu, Apr 2, 2015",10:30p,Phoenix Suns,106,Golden State Warriors,107,Box Score,,"19,596",
1125,"Fri, Apr 3, 2015",7:00p,Charlotte Hornets,74,Indiana Pacers,93,Box Score,,"18,165",
1126,"Fri, Apr 3, 2015",7:00p,New York Knicks,87,Washington Wizards,101,Box Score,,"19,389",
1127,"Fri, Apr 3, 2015",7:30p,Milwaukee Bucks,110,Boston Celtics,101,Box Score,,"18,624",
1128,"Fri, Apr 3, 2015",7:30p,Toronto Raptors,109,Brooklyn Nets,114,Box Score,,"17,732",
1129,"Fri, Apr 3, 2015",8:00p,Detroit Pistons,82,Chicago Bulls,88,Box Score,,"22,058",
1130,"Fri, Apr 3, 2015",8:00p,Oklahoma City Thunder,92,Memphis Grizzlies,100,Box Score,,"18,119",
1131,"Fri, Apr 3, 2015",8:00p,Orlando Magic,97,Minnesota Timberwolves,84,Box Score,,"18,334",
1132,"Fri, Apr 3, 2015",8:30p,Denver Nuggets,93,San Antonio Spurs,123,Box Score,,"18,581",
1133,"Fri, Apr 3, 2015",10:00p,New Orleans Pelicans,101,Sacramento Kings,95,Box Score,,"17,021",
1134,"Fri, Apr 3, 2015",10:30p,Portland Trail Blazers,107,Los Angeles Lakers,77,Box Score,,"18,997",
1135,"Sat, Apr 4, 2015",7:00p,Philadelphia 76ers,91,Charlotte Hornets,92,Box Score,,"17,286",
1136,"Sat, Apr 4, 2015",7:30p,Brooklyn Nets,99,Atlanta Hawks,131,Box Score,,"18,769",
1137,"Sat, Apr 4, 2015",7:30p,Miami Heat,98,Detroit Pistons,99,Box Score,,"16,133",
1138,"Sat, Apr 4, 2015",7:30p,Boston Celtics,117,Toronto Raptors,116,Box Score,OT,"19,800",
1139,"Sat, Apr 4, 2015",8:00p,Washington Wizards,92,Memphis Grizzlies,83,Box Score,,"18,119",
1140,"Sat, Apr 4, 2015",8:30p,Golden State Warriors,123,Dallas Mavericks,110,Box Score,,"20,407",
1141,"Sat, Apr 4, 2015",8:30p,Orlando Magic,97,Milwaukee Bucks,90,Box Score,,"14,090",
1142,"Sat, Apr 4, 2015",9:00p,Los Angeles Clippers,107,Denver Nuggets,92,Box Score,,"15,566",
1143,"Sat, Apr 4, 2015",10:00p,Utah Jazz,85,Phoenix Suns,87,Box Score,,"18,055",
1144,"Sat, Apr 4, 2015",10:00p,New Orleans Pelicans,90,Portland Trail Blazers,99,Box Score,,"19,781",
1145,"Sun, Apr 5, 2015",1:00p,Houston Rockets,115,Oklahoma City Thunder,112,Box Score,,"18,203",
1146,"Sun, Apr 5, 2015",3:30p,Chicago Bulls,94,Cleveland Cavaliers,99,Box Score,,"20,562",
1147,"Sun, Apr 5, 2015",6:00p,Miami Heat,89,Indiana Pacers,112,Box Score,,"18,165",
1148,"Sun, Apr 5, 2015",7:00p,Golden State Warriors,92,San Antonio Spurs,107,Box Score,,"18,581",
1149,"Sun, Apr 5, 2015",7:30p,Philadelphia 76ers,91,New York Knicks,101,Box Score,,"19,812",
1150,"Sun, Apr 5, 2015",9:00p,Utah Jazz,101,Sacramento Kings,95,Box Score,,"16,716",
1151,"Sun, Apr 5, 2015",9:30p,Los Angeles Clippers,106,Los Angeles Lakers,78,Box Score,,"18,997",
1152,"Mon, Apr 6, 2015",7:00p,Portland Trail Blazers,96,Brooklyn Nets,106,Box Score,,"17,416",
1153,"Tue, Apr 7, 2015",7:30p,Phoenix Suns,69,Atlanta Hawks,96,Box Score,,"18,650",
1154,"Tue, Apr 7, 2015",7:30p,Charlotte Hornets,100,Miami Heat,105,Box Score,,"19,694",
1155,"Tue, Apr 7, 2015",8:00p,Golden State Warriors,100,New Orleans Pelicans,103,Box Score,,"18,097",
1156,"Tue, Apr 7, 2015",8:00p,San Antonio Spurs,113,Oklahoma City Thunder,88,Box Score,,"18,203",
1157,"Tue, Apr 7, 2015",10:00p,Minnesota Timberwolves,111,Sacramento Kings,116,Box Score,,"16,770",
1158,"Tue, Apr 7, 2015",10:30p,Los Angeles Lakers,100,Los Angeles Clippers,105,Box Score,,"19,438",
1159,"Wed, Apr 8, 2015",7:00p,Toronto Raptors,92,Charlotte Hornets,74,Box Score,,"15,593",
1160,"Wed, Apr 8, 2015",7:00p,Boston Celtics,113,Detroit Pistons,103,Box Score,,"14,284",
1161,"Wed, Apr 8, 2015",7:00p,Chicago Bulls,103,Orlando Magic,105,Box Score,,"18,249",
1162,"Wed, Apr 8, 2015",7:00p,Washington Wizards,119,Philadelphia 76ers,90,Box Score,,"12,611",
1163,"Wed, Apr 8, 2015",7:30p,Atlanta Hawks,114,Brooklyn Nets,111,Box Score,,"17,732",
1164,"Wed, Apr 8, 2015",7:30p,Indiana Pacers,102,New York Knicks,86,Box Score,,"19,812",
1165,"Wed, Apr 8, 2015",8:00p,New Orleans Pelicans,74,Memphis Grizzlies,110,Box Score,,"17,518",
1166,"Wed, Apr 8, 2015",8:00p,Cleveland Cavaliers,104,Milwaukee Bucks,99,Box Score,,"14,629",
1167,"Wed, Apr 8, 2015",8:30p,Houston Rockets,98,San Antonio Spurs,110,Box Score,,"18,581",
1168,"Wed, Apr 8, 2015",9:00p,Los Angeles Lakers,101,Denver Nuggets,119,Box Score,,"13,338",
1169,"Wed, Apr 8, 2015",9:00p,Sacramento Kings,91,Utah Jazz,103,Box Score,,"18,351",
1170,"Wed, Apr 8, 2015",9:30p,Phoenix Suns,104,Dallas Mavericks,107,Box Score,,"20,262",
1171,"Wed, Apr 8, 2015",10:00p,Minnesota Timberwolves,91,Portland Trail Blazers,116,Box Score,,"19,499",
1172,"Thu, Apr 9, 2015",8:00p,Chicago Bulls,89,Miami Heat,78,Box Score,,"19,641",
1173,"Thu, Apr 9, 2015",10:30p,Portland Trail Blazers,105,Golden State Warriors,116,Box Score,,"19,596",
1174,"Fri, Apr 10, 2015",7:00p,Toronto Raptors,101,Orlando Magic,99,Box Score,,"16,227",
1175,"Fri, Apr 10, 2015",7:30p,Charlotte Hornets,80,Atlanta Hawks,104,Box Score,,"18,462",
1176,"Fri, Apr 10, 2015",7:30p,Washington Wizards,80,Brooklyn Nets,117,Box Score,,"17,732",
1177,"Fri, Apr 10, 2015",7:30p,Boston Celtics,99,Cleveland Cavaliers,90,Box Score,,"20,562",
1178,"Fri, Apr 10, 2015",7:30p,Indiana Pacers,107,Detroit Pistons,103,Box Score,,"18,561",
1179,"Fri, Apr 10, 2015",7:30p,Milwaukee Bucks,99,New York Knicks,91,Box Score,,"19,812",
1180,"Fri, Apr 10, 2015",8:00p,San Antonio Spurs,104,Houston Rockets,103,Box Score,,"18,457",
1181,"Fri, Apr 10, 2015",8:00p,Phoenix Suns,75,New Orleans Pelicans,90,Box Score,,"17,954",
1182,"Fri, Apr 10, 2015",8:00p,Sacramento Kings,103,Oklahoma City Thunder,116,Box Score,,"18,203",
1183,"Fri, Apr 10, 2015",9:00p,Dallas Mavericks,144,Denver Nuggets,143,Box Score,2OT,"14,041",
1184,"Fri, Apr 10, 2015",9:00p,Memphis Grizzlies,89,Utah Jazz,88,Box Score,,"18,873",
1185,"Fri, Apr 10, 2015",10:30p,Minnesota Timberwolves,98,Los Angeles Lakers,106,Box Score,,"17,880",
1186,"Sat, Apr 11, 2015",7:00p,New York Knicks,80,Orlando Magic,79,Box Score,,"17,207",
1187,"Sat, Apr 11, 2015",7:30p,Toronto Raptors,107,Miami Heat,104,Box Score,,"19,689",
1188,"Sat, Apr 11, 2015",8:00p,Philadelphia 76ers,107,Chicago Bulls,114,Box Score,,"22,273",
1189,"Sat, Apr 11, 2015",10:00p,Memphis Grizzlies,86,Los Angeles Clippers,94,Box Score,,"19,401",
1190,"Sat, Apr 11, 2015",10:00p,Utah Jazz,111,Portland Trail Blazers,105,Box Score,,"19,908",
1191,"Sat, Apr 11, 2015",10:30p,Minnesota Timberwolves,101,Golden State Warriors,110,Box Score,,"19,596",
1192,"Sun, Apr 12, 2015",3:00p,Cleveland Cavaliers,78,Boston Celtics,117,Box Score,,"18,624",
1193,"Sun, Apr 12, 2015",3:00p,Brooklyn Nets,73,Milwaukee Bucks,96,Box Score,,"16,504",
1194,"Sun, Apr 12, 2015",3:30p,Charlotte Hornets,77,Detroit Pistons,116,Box Score,,"17,297",
1195,"Sun, Apr 12, 2015",5:00p,Sacramento Kings,111,Denver Nuggets,122,Box Score,,"14,004",
1196,"Sun, Apr 12, 2015",6:00p,Oklahoma City Thunder,104,Indiana Pacers,116,Box Score,,"18,165",
1197,"Sun, Apr 12, 2015",6:00p,Atlanta Hawks,99,Washington Wizards,108,Box Score,,"19,041",
1198,"Sun, Apr 12, 2015",7:00p,New Orleans Pelicans,114,Houston Rockets,121,Box Score,,"18,318",
1199,"Sun, Apr 12, 2015",7:00p,Phoenix Suns,91,San Antonio Spurs,107,Box Score,,"18,581",
1200,"Sun, Apr 12, 2015",9:30p,Dallas Mavericks,120,Los Angeles Lakers,106,Box Score,,"18,071",
1201,"Mon, Apr 13, 2015",7:00p,Houston Rockets,100,Charlotte Hornets,90,Box Score,,"15,797",
1202,"Mon, Apr 13, 2015",7:00p,Detroit Pistons,97,Cleveland Cavaliers,109,Box Score,,"20,562",
1203,"Mon, Apr 13, 2015",7:00p,Milwaukee Bucks,107,Philadelphia 76ers,97,Box Score,,"10,598",
1204,"Mon, Apr 13, 2015",7:30p,New York Knicks,112,Atlanta Hawks,108,Box Score,,"18,265",
